trade_id,ts_utc,as_of,asset_id,ticker,side,action_tag,quantity,price,currency,quantity_unit,route,value_usd,fx_to_usd,price_usd,engine_realized_delta,reported_pnl,diff_engine_minus_reported,note,_s3_key,reported_pnl_usd,diff_engine_minus_reported_usd,abs_diff
20200602-dfff2bc707bfd8ea,2020-06-02T09:18:27Z,2020-06-02,EQH68a8d8186a6c1e52,AIR,SELL,close,20.0,63.1,EUR,shares,SPOT,,1.1125946044921875,70.20471954345703,62.902433967590525,44.6,18.302433967590524,,engine/v1/trades/dt=2020-06-02/trade_20200602-dfff2bc707bfd8ea.json,,,18.302433967590524
20200602-e85ba1c4bbfa009c,2020-06-02T09:20:11Z,2020-06-02,EQH50d73a921c441fa8,BNP,SELL,close,24.0,34.58,EUR,shares,SPOT,,1.1125946044921875,38.47352142333984,27.2520206451415,13.92,13.3320206451415,,engine/v1/trades/dt=2020-06-02/trade_20200602-e85ba1c4bbfa009c.json,,,13.3320206451415
20200602-2f7f35470add6177,2020-06-02T15:06:05Z,2020-06-02,EQHa546ea62324367d4,GLE,SELL,close,1015.0,14.31,EUR,shares,SPOT,,1.1125946044921875,15.921228790283203,-39.9802268385881,-53.31,13.3297731614119,,engine/v1/trades/dt=2020-06-02/trade_20200602-2f7f35470add6177.json,,,13.3297731614119
20200602-1064c1e61156f356,2020-06-02T15:05:53Z,2020-06-02,EQHf14bb7ccefdc6856,CO,BUY,close,28.0,34.62,EUR,shares,SPOT,,1.1125946044921875,38.51802520751953,-34.94163457870465,-27.44,-7.50163457870465,,engine/v1/trades/dt=2020-06-02/trade_20200602-1064c1e61156f356.json,,,7.50163457870465
20200529-7c1528f3f57a6473,2020-05-29T07:33:36Z,2020-05-29,EQH68fd2a5687c2c7d9,RNO,BUY,close,45.0,21.19,EUR,shares,SPOT,,1.1079105138778687,23.47662378907204,15.921843606233494,22.95,-7.028156393766505,,engine/v1/trades/dt=2020-05-29/trade_20200529-7c1528f3f57a6473.json,,,7.028156393766505
20200528-08925934aa7c14f5,2020-05-28T13:27:55Z,2020-05-28,EQHe93aee68b654332f,MC,SELL,close,2.0,380.8,EUR,shares,SPOT,,1.1016855239868164,419.5218475341797,15.08143540620813,11.3,3.7814354062081286,,engine/v1/trades/dt=2020-05-28/trade_20200528-08925934aa7c14f5.json,,,3.7814354062081286
20200601-52a257801db2d240,2020-06-01T17:19:46Z,2020-06-01,CRYPTO:QTUM-USD,QTUM-USD,SELL,close,4801.14194269,1.858,USD,qtum,SPOT,,1.0,1.858,-38.40913554152004,-41.03,2.6208644584799643,,engine/v1/trades/dt=2020-06-01/trade_20200601-52a257801db2d240.json,,,2.6208644584799643
20200629-000fc00633bc7c38,2020-06-29T14:56:40Z,2020-06-29,EQHdf42fb36dc6ea684,JPM,SELL,reduce,14.0,94.1,USD,shares,SPOT,,1.0,94.1,2.1599999999999966,3.84,-1.6800000000000033,,engine/v1/trades/dt=2020-06-29/trade_20200629-000fc00633bc7c38.json,,,1.6800000000000033
20200630-06d66d69b8667ea8,2020-06-30T13:49:09Z,2020-06-30,EQHdf42fb36dc6ea684,JPM,SELL,close,17.0,93.69,USD,shares,SPOT,,1.0,93.69,4.959999999999994,3.28,1.679999999999994,,engine/v1/trades/dt=2020-06-30/trade_20200630-06d66d69b8667ea8.json,,,1.679999999999994
20200612-dc71156de4359ece,2020-06-12T10:49:45Z,2020-06-12,EQH50d73a921c441fa8,BNP,BUY,close,136.0,35.49,EUR,shares,SPOT,,1.1288082599639893,40.061405146121984,-12.28143386840975,-10.88,-1.4014338684097485,,engine/v1/trades/dt=2020-06-12/trade_20200612-dc71156de4359ece.json,,,1.4014338684097485
20200625-4b057f216931480a,2020-06-25T19:23:35Z,2020-06-25,EQHdf42fb36dc6ea684,JPM,SELL,close,5.0,98.0,USD,shares,SPOT,,1.0,98.0,6.15000000000002,4.89,1.2600000000000202,,engine/v1/trades/dt=2020-06-25/trade_20200625-4b057f216931480a.json,,,1.2600000000000202
20200625-1f9246fe630d85f3,2020-06-25T17:09:03Z,2020-06-25,EQHdf42fb36dc6ea684,JPM,SELL,reduce,8.0,97.26,USD,shares,SPOT,,1.0,97.26,0.6399999999999864,1.9,-1.2600000000000136,,engine/v1/trades/dt=2020-06-25/trade_20200625-1f9246fe630d85f3.json,,,1.2600000000000136
20200602-b0f434ca626b3de5,2020-06-02T13:24:54Z,2020-06-02,CRYPTO:QTUM-USD,QTUM-USD,BUY,close,6787.18951724,1.918,USD,qtum,SPOT,,1.0,1.918,-401.33618155697906,-400.16,-1.1761815569790315,,engine/v1/trades/dt=2020-06-02/trade_20200602-b0f434ca626b3de5.json,,,1.1761815569790315
20200612-1fdf7edabd0ae835,2020-06-12T14:50:52Z,2020-06-12,EQH1193212f4e8bb727,AAL,SELL,reduce,300.0,16.61,USD,shares,SPOT,,1.0,16.61,-22.50000000000032,-21.39,-1.1100000000003192,,engine/v1/trades/dt=2020-06-12/trade_20200612-1fdf7edabd0ae835.json,,,1.1100000000003192
20200612-58fe68f1931bdb1b,2020-06-12T14:51:16Z,2020-06-12,EQH1193212f4e8bb727,AAL,SELL,close,27.0,16.64,USD,shares,SPOT,,1.0,16.64,0.0,-1.11,1.11,,engine/v1/trades/dt=2020-06-12/trade_20200612-58fe68f1931bdb1b.json,,,1.11
20200601-618e2c5e61c75f7c,2020-06-01T03:17:36Z,2020-06-01,CRYPTO:QTUM-USD,QTUM-USD,BUY,close,1421.06411778,1.799,USD,qtum,SPOT,,1.0,1.799,2.842128235560003,3.81,-0.9678717644399972,,engine/v1/trades/dt=2020-06-01/trade_20200601-618e2c5e61c75f7c.json,,,0.9678717644399972
20200527-3f5cfa25277c40dd,2020-05-27T13:55:52Z,2020-05-27,EQH4b4dbacd4087c8de,DSY,BUY,close,6.0,146.5,EUR,shares,SPOT,,1.0981770753860474,160.88294154405594,9.224687433242764,8.4,0.8246874332427634,,engine/v1/trades/dt=2020-05-27/trade_20200527-3f5cfa25277c40dd.json,,,0.8246874332427634
20200522-95169175d3ffd6f5,2020-05-22T19:57:52Z,2020-05-22,CRYPTO:QTUM-USD,QTUM-USD,BUY,close,1620.27507766,1.767,USD,qtum,SPOT,,1.0,1.767,16.202750776600016,16.97,-0.7672492233999826,,engine/v1/trades/dt=2020-05-22/trade_20200522-95169175d3ffd6f5.json,,,0.7672492233999826
20200610-a144e50950ab233e,2020-06-10T13:33:42Z,2020-06-10,EQHa546ea62324367d4,GLE,BUY,close,60.0,16.08,EUR,shares,SPOT,,1.1332215070724487,18.222201833724974,2.7197316169740304,2.04,0.6797316169740304,,engine/v1/trades/dt=2020-06-10/trade_20200610-a144e50950ab233e.json,,,0.6797316169740304
20200522-6fa4939c06337354,2020-05-22T21:03:58Z,2020-05-22,CRYPTO:QTUM-USD,QTUM-USD,BUY,close,1420.73928762,1.788,USD,qtum,SPOT,,1.0,1.788,19.890350026680018,19.3,0.5903500266800172,,engine/v1/trades/dt=2020-05-22/trade_20200522-6fa4939c06337354.json,,,0.5903500266800172
20200527-5b55dd8625849fea,2020-05-27T13:52:40Z,2020-05-27,EQH50d73a921c441fa8,BNP,BUY,close,24.0,33.55,EUR,shares,SPOT,,1.0981770753860474,36.843840879201885,4.216999969482572,3.84,0.3769999694825721,,engine/v1/trades/dt=2020-05-27/trade_20200527-5b55dd8625849fea.json,,,0.3769999694825721
20200527-029a6960c1454028,2020-05-27T12:56:41Z,2020-05-27,EQH50d73a921c441fa8,BNP,BUY,close,30.0,33.97,EUR,shares,SPOT,,1.0981770753860474,37.30507525086403,3.6239843487738455,3.3,0.32398434877384563,,engine/v1/trades/dt=2020-05-27/trade_20200527-029a6960c1454028.json,,,0.32398434877384563
20200527-7a26b58ec4ac662e,2020-05-27T13:33:27Z,2020-05-27,EQH50d73a921c441fa8,BNP,BUY,close,32.0,33.84,EUR,shares,SPOT,,1.0981770753860474,37.162312231063844,3.1627499771118437,2.88,0.2827499771118438,,engine/v1/trades/dt=2020-05-27/trade_20200527-7a26b58ec4ac662e.json,,,0.2827499771118438
20200612-8d09af77048a1258,2020-06-12T10:35:24Z,2020-06-12,EQH73a29eafee037f72,SAF,BUY,close,4.0,92.34,EUR,shares,SPOT,,1.1288082599639893,104.23415472507477,2.4382258415221827,2.16,0.27822584152218255,,engine/v1/trades/dt=2020-06-12/trade_20200612-8d09af77048a1258.json,,,0.27822584152218255
20200522-101328decee92c26,2020-05-22T19:39:25Z,2020-05-22,CRYPTO:QTUM-USD,QTUM-USD,BUY,close,2588.85707905,1.785,USD,qtum,SPOT,,1.0,1.785,-0.3339340969598412,-0.11,-0.22393409695984123,,engine/v1/trades/dt=2020-05-22/trade_20200522-101328decee92c26.json,,,0.22393409695984123
20200625-ce1ec532e5340777,2020-06-25T13:36:15Z,2020-06-25,EQHdf42fb36dc6ea684,JPM,SELL,reduce,8.0,95.39,USD,shares,SPOT,,1.0,95.39,4.260000000000019,4.04,0.2200000000000193,,engine/v1/trades/dt=2020-06-25/trade_20200625-ce1ec532e5340777.json,,,0.2200000000000193
20200625-4084f56a9e55a65a,2020-06-25T14:07:12Z,2020-06-25,EQHdf42fb36dc6ea684,JPM,SELL,close,4.0,96.46,USD,shares,SPOT,,1.0,96.46,6.079999999999984,6.3,-0.22000000000001574,,engine/v1/trades/dt=2020-06-25/trade_20200625-4084f56a9e55a65a.json,,,0.22000000000001574
20200527-7034d5fc955f98b3,2020-05-27T13:09:38Z,2020-05-27,EQHf14bb7ccefdc6856,CO,SELL,close,32.0,33.16,EUR,shares,SPOT,,1.0981770753860474,36.41555181980133,2.4599166488646915,2.24,0.2199166488646913,,engine/v1/trades/dt=2020-05-27/trade_20200527-7034d5fc955f98b3.json,,,0.2199166488646913
20200612-35cde57c12a04ad7,2020-06-12T12:58:29Z,2020-06-12,EQH50d73a921c441fa8,BNP,BUY,close,24.0,35.21,EUR,shares,SPOT,,1.1288082599639893,39.74533883333206,1.3545699119566166,1.2,0.15456991195661662,,engine/v1/trades/dt=2020-06-12/trade_20200612-35cde57c12a04ad7.json,,,0.15456991195661662
20200603-c6c2c959bd72320d,2020-06-03T11:41:41Z,2020-06-03,CRYPTO:QTUM-USD,QTUM-USD,BUY,close,1448.24113768,1.802,USD,qtum,SPOT,,1.0,1.802,-34.5105301074801,-34.36,-0.1505301074801011,,engine/v1/trades/dt=2020-06-03/trade_20200603-c6c2c959bd72320d.json,,,0.1505301074801011
20200601-93db55936bb4c007,2020-06-01T16:56:09Z,2020-06-01,CRYPTO:QTUM-USD,QTUM-USD,BUY,close,2110.45828202,1.866,USD,qtum,SPOT,,1.0,1.866,-97.08108097292008,-97.19,0.10891902707992074,,engine/v1/trades/dt=2020-06-01/trade_20200601-93db55936bb4c007.json,,,0.10891902707992074
20200612-e98a8ed58e2dbbbd,2020-06-12T10:47:24Z,2020-06-12,EQHa546ea62324367d4,GLE,BUY,close,30.0,15.16,EUR,shares,SPOT,,1.1288082599639893,17.11273322105408,0.33864247798913283,0.42,-0.08135752201086716,,engine/v1/trades/dt=2020-06-12/trade_20200612-e98a8ed58e2dbbbd.json,,,0.08135752201086716
20200522-11d80738d1e65e66,2020-05-22T19:33:39Z,2020-05-22,CRYPTO:QTUM-USD,QTUM-USD,SELL,close,1642.94530177,1.797,USD,qtum,SPOT,,1.0,1.797,72.28959327788006,72.37,-0.08040672211994604,,engine/v1/trades/dt=2020-05-22/trade_20200522-11d80738d1e65e66.json,,,0.08040672211994604
20200612-7a8d7aeedbe7ff74,2020-06-12T10:48:42Z,2020-06-12,EQH50d73a921c441fa8,BNP,BUY,close,16.0,35.43,EUR,shares,SPOT,,1.1288082599639893,39.99367665052414,0.36121864318852204,0.32,0.04121864318852203,,engine/v1/trades/dt=2020-06-12/trade_20200612-7a8d7aeedbe7ff74.json,,,0.04121864318852203
20200612-f0381346c305580e,2020-06-12T13:07:11Z,2020-06-12,EQH1fa3570dd4459a19,RI,SELL,close,2.0,145.9,EUR,shares,SPOT,,1.1288082599639893,164.69312512874603,0.3386424779891968,0.3,0.03864247798919679,,engine/v1/trades/dt=2020-06-12/trade_20200612-f0381346c305580e.json,,,0.03864247798919679
20200612-8672e38e4eaaf4ef,2020-06-12T12:45:17Z,2020-06-12,EQH73a29eafee037f72,SAF,BUY,close,4.0,91.02,EUR,shares,SPOT,,1.1288082599639893,102.74412782192229,0.27091398239139153,0.24,0.030913982391391537,,engine/v1/trades/dt=2020-06-12/trade_20200612-8672e38e4eaaf4ef.json,,,0.030913982391391537
20200612-a7097e785d0d30fd,2020-06-12T12:48:57Z,2020-06-12,EQH1fa3570dd4459a19,RI,BUY,close,4.0,145.15,EUR,shares,SPOT,,1.1288082599639893,163.84651893377304,0.22576165199279785,0.2,0.02576165199279784,,engine/v1/trades/dt=2020-06-12/trade_20200612-a7097e785d0d30fd.json,,,0.02576165199279784
20200522-e683eaecc2e82f14,2020-05-22T19:29:04Z,2020-05-22,CRYPTO:QTUM-USD,QTUM-USD,BUY,close,934.57943925,1.745,USD,qtum,SPOT,,1.0,1.745,-30.84112149525013,-30.83,-0.011121495250129954,,engine/v1/trades/dt=2020-05-22/trade_20200522-e683eaecc2e82f14.json,,,0.011121495250129954
20200522-6eb93323c2e8a504,2020-05-22T17:02:52Z,2020-05-22,CRYPTO:QTUM-USD,QTUM-USD,BUY,close,459.23936338,1.727,USD,qtum,SPOT,,1.0,1.727,6.888590450699955,6.89,-0.0014095493000443327,,engine/v1/trades/dt=2020-05-22/trade_20200522-6eb93323c2e8a504.json,,,0.0014095493000443327
20200602-3a58976bb7f2a0f8,2020-06-02T18:42:22Z,2020-06-02,EQH6be7f19dac21f7bd,HP,BUY,close,820.0,21.88,USD,shares,SPOT,,1.0,21.88,102.20000000000127,102.2,1.2647660696529783e-12,,engine/v1/trades/dt=2020-06-02/trade_20200602-3a58976bb7f2a0f8.json,,,1.2647660696529783e-12
20200605-643ea11b81a71716,2020-06-05T17:46:30Z,2020-06-05,EQH85e38e5752ba5fb1,IBM,BUY,close,45.0,133.55,USD,shares,SPOT,,1.0,133.55,-11.70000000000087,-11.7,-8.704148513061227e-13,,engine/v1/trades/dt=2020-06-05/trade_20200605-643ea11b81a71716.json,,,8.704148513061227e-13
20200603-5c33f0775968b505,2020-06-03T13:55:58Z,2020-06-03,EQHb6fce58933457bfa,ZM,BUY,close,84.0,214.92,USD,shares,SPOT,,1.0,214.92,-628.6999999999994,-628.7,6.821210263296962e-13,,engine/v1/trades/dt=2020-06-03/trade_20200603-5c33f0775968b505.json,,,6.821210263296962e-13
20200610-f91d91a5c6c47027,2020-06-10T19:25:58Z,2020-06-10,EQH1193212f4e8bb727,AAL,BUY,close,210.0,17.08,USD,shares,SPOT,,1.0,17.08,4.2000000000006565,4.2,6.563638521583925e-13,,engine/v1/trades/dt=2020-06-10/trade_20200610-f91d91a5c6c47027.json,,,6.563638521583925e-13
20200605-dae41d1d5e27d2b8,2020-06-05T19:07:54Z,2020-06-05,EQH2fc2c7a7219c2090,CAT,BUY,close,32.0,134.39,USD,shares,SPOT,,1.0,134.39,5.600000000000591,5.6,5.915268275202834e-13,,engine/v1/trades/dt=2020-06-05/trade_20200605-dae41d1d5e27d2b8.json,,,5.915268275202834e-13
20200522-851743f1172a2dc6,2020-05-22T13:24:46Z,2020-05-22,EQHcbaa37b243a8f831,QMN20,BUY,close,225.0,32.93,USD,barrels,SPOT,,1.0,32.93,-29.250000000000576,-29.25,-5.755396159656812e-13,,engine/v1/trades/dt=2020-05-22/trade_20200522-851743f1172a2dc6.json,,,5.755396159656812e-13
20200610-72017c31d46f62f0,2020-06-10T16:11:54Z,2020-06-10,EQH1193212f4e8bb727,AAL,BUY,close,280.0,17.56,USD,shares,SPOT,,1.0,17.56,30.00000000000057,30.0,5.684341886080801e-13,,engine/v1/trades/dt=2020-06-10/trade_20200610-72017c31d46f62f0.json,,,5.684341886080801e-13
20200610-6b3bf2336a1800c1,2020-06-10T19:45:47Z,2020-06-10,EQH1193212f4e8bb727,AAL,BUY,close,270.0,17.19,USD,shares,SPOT,,1.0,17.19,2.699999999999463,2.7,-5.373479439185758e-13,,engine/v1/trades/dt=2020-06-10/trade_20200610-6b3bf2336a1800c1.json,,,5.373479439185758e-13
20200522-e91ec8658e908df4,2020-05-22T13:22:12Z,2020-05-22,EQHcbaa37b243a8f831,QMN20,SELL,close,210.0,32.88,USD,barrels,SPOT,,1.0,32.88,-25.199999999999463,-25.2,5.364597654988756e-13,,engine/v1/trades/dt=2020-05-22/trade_20200522-e91ec8658e908df4.json,,,5.364597654988756e-13
20200610-967982c833be93ee,2020-06-10T18:21:22Z,2020-06-10,EQH1193212f4e8bb727,AAL,BUY,close,220.0,17.83,USD,shares,SPOT,,1.0,17.83,14.000000000000483,14.0,4.831690603168681e-13,,engine/v1/trades/dt=2020-06-10/trade_20200610-967982c833be93ee.json,,,4.831690603168681e-13
20200611-2954f0a4dbac6b58,2020-06-11T13:48:07Z,2020-06-11,EQHdf42fb36dc6ea684,JPM,SELL,close,40.0,101.32,USD,shares,SPOT,,1.0,101.32,2.3999999999995225,2.4,-4.773959005888173e-13,,engine/v1/trades/dt=2020-06-11/trade_20200611-2954f0a4dbac6b58.json,,,4.773959005888173e-13
20200605-bba99a9d33ce94d8,2020-06-05T17:39:25Z,2020-06-05,EQH85e38e5752ba5fb1,IBM,BUY,close,44.0,133.39,USD,shares,SPOT,,1.0,133.39,0.8800000000004502,0.88,4.50195436485501e-13,,engine/v1/trades/dt=2020-06-05/trade_20200605-bba99a9d33ce94d8.json,,,4.50195436485501e-13
20200610-d388bdc0ea0a5690,2020-06-10T18:41:03Z,2020-06-10,EQH1193212f4e8bb727,AAL,BUY,close,210.0,17.08,USD,shares,SPOT,,1.0,17.08,31.500000000000448,31.5,4.476419235288631e-13,,engine/v1/trades/dt=2020-06-10/trade_20200610-d388bdc0ea0a5690.json,,,4.476419235288631e-13
20200610-94b12062723d61b7,2020-06-10T19:39:09Z,2020-06-10,EQH1193212f4e8bb727,AAL,BUY,close,210.0,17.35,USD,shares,SPOT,,1.0,17.35,-31.500000000000448,-31.5,-4.476419235288631e-13,,engine/v1/trades/dt=2020-06-10/trade_20200610-94b12062723d61b7.json,,,4.476419235288631e-13
20200611-c8ec1a84869e1582,2020-06-11T13:50:08Z,2020-06-11,EQHdf42fb36dc6ea684,JPM,SELL,close,40.0,100.95,USD,shares,SPOT,,1.0,100.95,-24.799999999999613,-24.8,3.872457909892546e-13,,engine/v1/trades/dt=2020-06-11/trade_20200611-c8ec1a84869e1582.json,,,3.872457909892546e-13
20200610-406dbd0b561ae734,2020-06-10T18:29:06Z,2020-06-10,EQH1193212f4e8bb727,AAL,BUY,close,150.0,17.9,USD,shares,SPOT,,1.0,17.9,-17.999999999999616,-18.0,3.836930773104541e-13,,engine/v1/trades/dt=2020-06-10/trade_20200610-406dbd0b561ae734.json,,,3.836930773104541e-13
20200605-94915f4222844edf,2020-06-05T18:04:13Z,2020-06-05,EQH2fc2c7a7219c2090,CAT,SELL,close,16.0,135.27,USD,shares,SPOT,,1.0,135.27,2.080000000000382,2.08,3.8191672047105385e-13,,engine/v1/trades/dt=2020-06-05/trade_20200605-94915f4222844edf.json,,,3.8191672047105385e-13
20200610-9e14d52f077682ac,2020-06-10T18:37:38Z,2020-06-10,EQH1193212f4e8bb727,AAL,BUY,close,210.0,17.36,USD,shares,SPOT,,1.0,17.36,35.70000000000036,35.7,3.552713678800501e-13,,engine/v1/trades/dt=2020-06-10/trade_20200610-9e14d52f077682ac.json,,,3.552713678800501e-13
20200605-a99a5268139ab96f,2020-06-05T14:27:39Z,2020-06-05,EQH7c4faf2878658b6a,BA,BUY,close,29.0,201.99,USD,shares,SPOT,,1.0,201.99,30.00999999999965,30.01,-3.517186542012496e-13,,engine/v1/trades/dt=2020-06-05/trade_20200605-a99a5268139ab96f.json,,,3.517186542012496e-13
20200610-85a6c8b5a53456e6,2020-06-10T19:27:08Z,2020-06-10,EQH1193212f4e8bb727,AAL,BUY,close,210.0,17.02,USD,shares,SPOT,,1.0,17.02,2.1000000000003283,2.1,3.2818192607919627e-13,,engine/v1/trades/dt=2020-06-10/trade_20200610-85a6c8b5a53456e6.json,,,3.2818192607919627e-13
20200605-b66426a1795eb7d5,2020-06-05T13:58:44Z,2020-06-05,EQH2fc2c7a7219c2090,CAT,BUY,close,22.0,134.04,USD,shares,SPOT,,1.0,134.04,20.140000000000327,20.14,3.268496584496461e-13,,engine/v1/trades/dt=2020-06-05/trade_20200605-b66426a1795eb7d5.json,,,3.268496584496461e-13
20200522-a35c346cdf93c064,2020-05-22T13:46:03Z,2020-05-22,EQHcbaa37b243a8f831,QMN20,BUY,close,225.0,32.68,USD,barrels,SPOT,,1.0,32.68,-33.74999999999968,-33.75,3.197442310920451e-13,,engine/v1/trades/dt=2020-05-22/trade_20200522-a35c346cdf93c064.json,,,3.197442310920451e-13
20200605-62e5f8ca0d526a04,2020-06-05T14:09:17Z,2020-06-05,EQH2fc2c7a7219c2090,CAT,BUY,close,32.0,134.54,USD,shares,SPOT,,1.0,134.54,-21.53999999999968,-21.54,3.197442310920451e-13,,engine/v1/trades/dt=2020-06-05/trade_20200605-62e5f8ca0d526a04.json,,,3.197442310920451e-13
20200611-9ae064035c5d44c0,2020-06-11T17:26:05Z,2020-06-11,EQH5501d5b517ceb75e,CSCO,SELL,close,64.0,44.92,USD,shares,SPOT,,1.0,44.92,-3.8399999999996908,-3.84,3.090860900556436e-13,,engine/v1/trades/dt=2020-06-11/trade_20200611-9ae064035c5d44c0.json,,,3.090860900556436e-13
20200611-6e01850466be239b,2020-06-11T13:45:51Z,2020-06-11,EQHdf42fb36dc6ea684,JPM,SELL,close,36.0,100.98,USD,shares,SPOT,,1.0,100.98,3.600000000000307,3.6,3.0686564400639327e-13,,engine/v1/trades/dt=2020-06-11/trade_20200611-6e01850466be239b.json,,,3.0686564400639327e-13
20200522-de26b088c40fa8e8,2020-05-22T13:42:03Z,2020-05-22,EQHcbaa37b243a8f831,QMN20,BUY,close,210.0,32.65,USD,barrels,SPOT,,1.0,32.65,21.0000000000003,21.0,2.984279490192421e-13,,engine/v1/trades/dt=2020-05-22/trade_20200522-de26b088c40fa8e8.json,,,2.984279490192421e-13
20200608-73909af4fea8ba51,2020-06-08T19:08:40Z,2020-06-08,EQH1193212f4e8bb727,AAL,BUY,close,105.0,19.78,USD,shares,SPOT,,1.0,19.78,5.249999999999702,5.25,-2.984279490192421e-13,,engine/v1/trades/dt=2020-06-08/trade_20200608-73909af4fea8ba51.json,,,2.984279490192421e-13
20200610-deb4f4cd30a8dbf7,2020-06-10T15:53:26Z,2020-06-10,EQH1193212f4e8bb727,AAL,BUY,close,210.0,17.58,USD,shares,SPOT,,1.0,17.58,-53.399999999999714,-53.4,2.8421709430404007e-13,,engine/v1/trades/dt=2020-06-10/trade_20200610-deb4f4cd30a8dbf7.json,,,2.8421709430404007e-13
20200608-5ddc07f96092937c,2020-06-08T19:23:37Z,2020-06-08,EQH1193212f4e8bb727,AAL,SELL,close,90.0,20.01,USD,shares,SPOT,,1.0,20.01,1.8000000000002814,1.8,2.8133051444001467e-13,,engine/v1/trades/dt=2020-06-08/trade_20200608-5ddc07f96092937c.json,,,2.8133051444001467e-13
20200608-1d19292d04277ea7,2020-06-08T19:53:26Z,2020-06-08,EQH1193212f4e8bb727,AAL,SELL,close,90.0,20.26,USD,shares,SPOT,,1.0,20.26,1.8000000000002814,1.8,2.8133051444001467e-13,,engine/v1/trades/dt=2020-06-08/trade_20200608-1d19292d04277ea7.json,,,2.8133051444001467e-13
20200610-6500ae4b02adc338,2020-06-10T19:30:00Z,2020-06-10,EQH1193212f4e8bb727,AAL,SELL,close,346.0,17.38,USD,shares,SPOT,,1.0,17.38,13.979999999999727,13.98,-2.7355895326763857e-13,,engine/v1/trades/dt=2020-06-10/trade_20200610-6500ae4b02adc338.json,,,2.7355895326763857e-13
20200611-17dfd202afe71002,2020-06-11T13:56:08Z,2020-06-11,EQHdf42fb36dc6ea684,JPM,SELL,close,40.0,101.07,USD,shares,SPOT,,1.0,101.07,2.799999999999727,2.8,-2.7267077484793845e-13,,engine/v1/trades/dt=2020-06-11/trade_20200611-17dfd202afe71002.json,,,2.7267077484793845e-13
20200610-a31ac529ea457866,2020-06-10T16:15:31Z,2020-06-10,EQH1193212f4e8bb727,AAL,BUY,close,90.0,17.24,USD,shares,SPOT,,1.0,17.24,9.900000000000269,9.9,2.682298827494378e-13,,engine/v1/trades/dt=2020-06-10/trade_20200610-a31ac529ea457866.json,,,2.682298827494378e-13
20200605-2fdb1dedca4dbdbe,2020-06-05T18:55:07Z,2020-06-05,EQH2fc2c7a7219c2090,CAT,BUY,close,44.0,134.47,USD,shares,SPOT,,1.0,134.47,6.5999999999997385,6.6,-2.611244553918368e-13,,engine/v1/trades/dt=2020-06-05/trade_20200605-2fdb1dedca4dbdbe.json,,,2.611244553918368e-13
20200521-02cd782e62a690c2,2020-05-21T20:51:47Z,2020-05-21,EQHcbaa37b243a8f831,QMN20,SELL,close,90.0,34.0,USD,barrels,SPOT,,1.0,34.0,-4.499999999999744,-4.5,2.5579538487363607e-13,,engine/v1/trades/dt=2020-05-21/trade_20200521-02cd782e62a690c2.json,,,2.5579538487363607e-13
20200522-25bb459eab050e65,2020-05-22T13:20:18Z,2020-05-22,EQHcbaa37b243a8f831,QMN20,BUY,close,180.0,32.98,USD,barrels,SPOT,,1.0,32.98,-26.999999999999744,-27.0,2.5579538487363607e-13,,engine/v1/trades/dt=2020-05-22/trade_20200522-25bb459eab050e65.json,,,2.5579538487363607e-13
20200605-e29c852005e0cc62,2020-06-05T19:54:02Z,2020-06-05,EQH1193212f4e8bb727,AAL,BUY,close,329.0,18.54,USD,shares,SPOT,,1.0,18.54,-114.73999999999974,-114.74,2.5579538487363607e-13,,engine/v1/trades/dt=2020-06-05/trade_20200605-e29c852005e0cc62.json,,,2.5579538487363607e-13
20200610-e5675270a36c8e01,2020-06-10T18:01:08Z,2020-06-10,EQH1193212f4e8bb727,AAL,SELL,close,210.0,17.35,USD,shares,SPOT,,1.0,17.35,-65.09999999999974,-65.1,2.5579538487363607e-13,,engine/v1/trades/dt=2020-06-10/trade_20200610-e5675270a36c8e01.json,,,2.5579538487363607e-13
20200605-d86e09f7ef6e03a0,2020-06-05T17:54:06Z,2020-06-05,EQH2fc2c7a7219c2090,CAT,SELL,close,20.0,135.03,USD,shares,SPOT,,1.0,135.03,1.6000000000002501,1.6,2.5002222514558525e-13,,engine/v1/trades/dt=2020-06-05/trade_20200605-d86e09f7ef6e03a0.json,,,2.5002222514558525e-13
20200616-8b80df8855c56d31,2020-06-16T15:16:02Z,2020-06-16,EQH7c4faf2878658b6a,BA,BUY,close,10.0,198.64,USD,shares,SPOT,,1.0,198.64,-45.07999999999976,-45.08,2.4158453015843406e-13,,engine/v1/trades/dt=2020-06-16/trade_20200616-8b80df8855c56d31.json,,,2.4158453015843406e-13
20200610-c1971efa66a0e63b,2020-06-10T18:39:13Z,2020-06-10,EQH1193212f4e8bb727,AAL,BUY,close,180.0,17.36,USD,shares,SPOT,,1.0,17.36,-10.79999999999977,-10.8,2.3092638912203256e-13,,engine/v1/trades/dt=2020-06-10/trade_20200610-c1971efa66a0e63b.json,,,2.3092638912203256e-13
20200611-3ecb59f5ef7558e2,2020-06-11T14:40:55Z,2020-06-11,EQH5501d5b517ceb75e,CSCO,SELL,close,48.0,45.98,USD,shares,SPOT,,1.0,45.98,6.239999999999782,6.24,-2.184918912462308e-13,,engine/v1/trades/dt=2020-06-11/trade_20200611-3ecb59f5ef7558e2.json,,,2.184918912462308e-13
